Timestamp,Junction_Name,Incoming_North,Outgoing_North,Incoming_South,Outgoing_South,Incoming_East,Outgoing_East,Incoming_West,Outgoing_West,Total_Vehicles,Avg_Speed_kmh,PM2_5_Level,Waiting_Time_Sec,Weather,Citizen_Sentiment,Frustration_Index,Sarvam_AI_Priority
2026-03-23 02:08:00,Nashik Municipal Corporation,137,95,39,66,38,150,99,48,313,29.06,207.32,57.4,Foggy,Neutral,4.77,Normal
2026-03-13 07:51:00,Nashik Municipal Corporation,71,74,120,114,88,61,43,147,322,18.57,204.87,66.44,Rainy,Anxious,9.89,High
2026-03-16 01:44:00,ABB Circle,17,28,88,127,23,23,95,104,223,51.82,168.34,51.55,Foggy,Neutral,5.51,Normal
2026-03-17 09:30:00,Nashik Municipal Corporation,63,20,13,147,137,44,50,46,263,48.02,177.37,45.86,Rainy,Neutral,8.26,High
2026-03-12 19:15:00,ITI Signal,145,130,49,100,23,49,66,11,283,35.34,199.55,46.29,Clear,Impatient,5.55,Normal
2026-03-23 18:31:00,ITI Signal Post Office,137,72,145,62,88,97,83,76,453,31.83,284.13,102.02,Overcast,Impatient,8.2,High
2026-03-29 08:11:00,ABB Circle,101,61,36,105,46,39,137,13,320,30.98,215.51,74.53,Foggy,Frustrated,7.59,High
2026-03-09 11:02:00,Tarwala / MERI Signal,113,109,88,42,93,136,13,20,307,53.64,210.83,54.53,Foggy,Neutral,6.26,Normal
2026-03-01 18:49:00,ITI Signal Post Office,116,82,77,116,29,137,117,124,339,44.31,210.5,79.85,Foggy,Anxious,8.76,High
2026-03-28 16:11:00,Croma - Inox Signal,52,134,98,122,40,72,30,91,220,52.5,156.4,39.9,Overcast,Impatient,4.23,Normal
2026-03-26 15:42:00,ABB Circle,143,87,106,18,45,76,23,102,317,37.16,208.44,64.11,Clear,Frustrated,8.31,High
2026-03-30 22:26:00,ITI Signal,114,20,30,36,142,21,105,77,391,53.61,249.02,66.83,Foggy,Frustrated,9.85,High
2026-03-04 22:47:00,Ashok Stambh,35,68,38,20,87,130,24,121,184,36.31,148.46,39.27,Clear,Neutral,4.77,Normal
2026-03-10 12:52:00,Nashik Municipal Corporation,75,19,117,28,134,18,127,84,453,12.27,281.35,93.56,Overcast,Impatient,8.45,High
2026-03-13 12:27:00,Croma - Inox Signal,85,48,14,129,149,36,84,143,332,43.3,206.35,61.49,Rainy,Impatient,8.68,High
2026-03-16 20:12:00,CBS SIGNAL,101,142,44,146,86,128,14,57,245,55.69,166.47,44.74,Clear,Impatient,5.98,Normal
2026-03-17 15:08:00,"Udyog Bhavan, FDA office",94,97,71,129,68,123,80,51,313,54.07,207.92,66.24,Overcast,Frustrated,9.35,High
2026-03-29 03:41:00,ABB Circle,125,130,143,137,22,28,77,15,367,32.2,243.39,65.17,Overcast,Anxious,7.55,High
2026-03-27 17:43:00,ABB Circle,139,75,13,26,136,94,25,32,313,20.29,207.89,61.65,Clear,Anxious,8.4,High
2026-03-11 06:21:00,ITI Signal,114,64,139,26,143,13,126,150,522,44.78,313.26,90.78,Rainy,Anxious,10.0,High
2026-03-30 06:29:00,Nashik Municipal Corporation,134,121,14,149,121,126,86,45,355,48.21,231.54,71.74,Rainy,Frustrated,9.22,High
2026-03-05 16:10:00,ITI Signal,133,134,130,132,101,86,46,71,410,48.7,249.19,85.35,Rainy,Frustrated,10.0,High
2026-03-11 06:17:00,Ashok Stambh,23,54,74,79,45,78,136,23,278,32.23,191.78,63.49,Overcast,Impatient,8.45,High
2026-03-26 04:52:00,Croma - Inox Signal,101,77,55,64,110,15,100,110,366,16.21,231.81,69.71,Clear,Frustrated,9.12,High
2026-03-22 00:47:00,"Udyog Bhavan, FDA office",64,88,52,37,113,54,98,54,327,46.79,212.33,72.3,Foggy,Anxious,7.45,High
2026-03-30 06:29:00,CBS SIGNAL,128,142,58,111,87,41,74,10,347,23.08,228.44,56.88,Clear,Neutral,4.31,Normal
2026-03-11 12:12:00,Ashok Stambh,95,106,34,86,150,129,38,59,317,34.03,203.32,70.83,Rainy,Anxious,9.57,High
2026-03-20 09:29:00,Nashik Municipal Corporation,66,100,138,82,20,21,11,149,235,56.96,159.59,40.59,Foggy,Neutral,6.9,Normal
2026-03-26 00:14:00,ITI Signal Post Office,106,50,42,102,55,68,10,63,213,12.92,151.52,42.9,Rainy,Neutral,6.86,Normal
2026-03-13 07:53:00,Croma - Inox Signal,76,20,23,106,62,57,27,110,188,53.48,150.37,36.08,Overcast,Neutral,4.79,Normal
2026-03-09 07:10:00,ITI Signal,69,27,43,45,94,53,77,66,283,39.57,195.11,58.84,Foggy,Impatient,5.75,Normal
2026-03-30 13:44:00,ITI Signal Post Office,113,27,37,130,137,19,140,28,427,39.32,265.45,102.17,Rainy,Frustrated,10.0,High
2026-03-06 03:38:00,ABB Circle,96,57,25,65,100,124,34,138,255,29.37,174.54,56.82,Foggy,Impatient,5.75,Normal
2026-03-24 07:51:00,Tarwala / MERI Signal,103,101,88,100,38,140,49,138,278,56.73,193.2,59.01,Rainy,Neutral,8.35,High
2026-03-09 05:26:00,"Udyog Bhavan, FDA office",73,54,50,35,113,59,116,65,352,42.4,228.12,66.1,Clear,Frustrated,7.87,High
2026-03-21 22:58:00,Nashik Municipal Corporation,44,92,70,81,90,34,67,46,271,55.21,187.25,58.59,Clear,Neutral,4.61,Normal
2026-03-29 17:38:00,ITI Signal Post Office,126,76,131,137,11,24,13,63,281,14.4,184.26,67.15,Overcast,Frustrated,7.38,High
2026-03-19 20:20:00,"Udyog Bhavan, FDA office",87,40,79,38,131,73,30,122,327,18.5,212.96,68.7,Foggy,Frustrated,7.34,High
2026-03-13 01:03:00,"Udyog Bhavan, FDA office",118,123,134,67,141,65,47,123,440,32.44,275.18,92.32,Clear,Impatient,8.09,High
2026-03-06 01:10:00,Jailroad Signal,101,38,98,69,23,62,63,147,285,13.36,190.57,67.22,Clear,Impatient,8.75,High
2026-03-10 11:07:00,"Udyog Bhavan, FDA office",101,35,10,10,143,117,60,46,314,50.82,200.16,59.27,Overcast,Neutral,5.59,Normal
2026-03-18 07:14:00,"Udyog Bhavan, FDA office",112,73,70,122,10,80,105,119,297,54.16,204.65,53.39,Clear,Impatient,6.43,Normal
2026-03-04 06:59:00,Nashik Municipal Corporation,28,50,10,114,87,89,99,112,224,49.67,164.83,51.85,Overcast,Impatient,6.22,Normal
2026-03-09 09:07:00,Tarwala / MERI Signal,127,103,103,92,30,65,93,119,353,24.11,229.98,68.5,Overcast,Frustrated,8.37,High
2026-03-28 12:09:00,Ashok Stambh,63,108,115,30,94,90,90,39,362,16.09,230.17,69.16,Rainy,Impatient,10.0,High
2026-03-05 10:23:00,ABB Circle,82,77,116,113,137,90,108,35,443,53.99,273.19,93.04,Overcast,Anxious,9.37,High
2026-03-21 07:24:00,Croma - Inox Signal,74,144,92,12,64,90,92,42,322,41.58,209.47,54.25,Rainy,Impatient,5.56,Normal
2026-03-05 21:54:00,CBS SIGNAL,105,51,26,141,136,12,95,16,362,41.49,230.82,66.68,Overcast,Frustrated,9.27,High
2026-03-20 12:34:00,Ashok Stambh,78,60,138,83,118,146,13,110,347,41.31,229.68,57.74,Rainy,Impatient,7.4,High
2026-03-29 19:02:00,Croma - Inox Signal,107,49,138,32,132,116,82,106,459,27.69,286.94,95.68,Overcast,Impatient,9.99,High
2026-03-16 02:15:00,Jailroad Signal,114,116,129,29,129,40,150,91,522,52.2,309.88,106.73,Rainy,Frustrated,9.76,High
2026-03-06 07:05:00,ABB Circle,123,124,147,149,149,119,113,42,532,49.97,319.64,125.13,Overcast,Impatient,7.98,High
2026-03-12 12:26:00,Tarwala / MERI Signal,13,120,26,106,81,132,145,123,265,41.21,188.2,60.57,Rainy,Impatient,10.0,High
2026-03-23 04:07:00,Nashik Municipal Corporation,66,43,105,54,45,149,64,12,280,13.08,190.4,46.27,Clear,Impatient,4.21,Normal
2026-03-24 19:20:00,Ashok Stambh,135,101,108,104,142,32,85,138,470,39.34,276.7,88.99,Overcast,Impatient,8.65,High
2026-03-17 14:39:00,CBS SIGNAL,40,60,115,144,12,97,110,76,277,23.98,184.06,52.65,Clear,Neutral,4.11,Normal
2026-03-21 05:57:00,"Udyog Bhavan, FDA office",93,99,70,95,86,39,104,25,353,44.1,233.89,68.04,Clear,Anxious,7.67,High
2026-03-09 06:47:00,ITI Signal,103,18,46,86,133,30,58,61,340,48.18,221.82,56.17,Clear,Neutral,6.19,Normal
2026-03-17 23:34:00,ITI Signal Post Office,39,76,61,59,147,112,111,150,358,23.52,220.27,75.01,Rainy,Frustrated,9.95,High
2026-03-23 22:26:00,Jailroad Signal,10,63,20,32,27,32,117,121,174,40.85,142.62,35.48,Foggy,Neutral,4.37,Normal
2026-03-25 03:49:00,Ashok Stambh,121,40,64,103,131,18,19,150,335,51.27,207.91,73.91,Clear,Impatient,7.47,High
2026-03-27 09:19:00,CBS SIGNAL,141,55,52,23,132,105,140,129,465,27.61,272.83,88.79,Rainy,Impatient,8.57,High
2026-03-02 17:50:00,Nashik Municipal Corporation,14,14,126,87,101,68,38,86,279,18.45,189.66,59.02,Clear,Impatient,4.97,Normal
2026-03-16 11:29:00,"Udyog Bhavan, FDA office",139,37,94,22,52,109,60,94,345,26.59,228.18,66.87,Foggy,Anxious,9.46,High
2026-03-05 18:08:00,Ashok Stambh,119,33,47,129,133,37,115,49,414,43.92,251.81,71.59,Overcast,Frustrated,9.93,High
2026-03-30 08:29:00,Jailroad Signal,27,99,49,107,146,56,150,44,372,51.95,233.84,70.52,Rainy,Impatient,10.0,High
2026-03-08 13:33:00,ITI Signal Post Office,141,42,69,78,51,81,107,46,368,18.07,237.15,65.18,Foggy,Frustrated,8.11,High
2026-03-29 07:45:00,ITI Signal Post Office,87,36,91,42,21,25,74,103,273,34.83,176.52,53.57,Foggy,Impatient,6.6,Normal
2026-03-16 11:52:00,Croma - Inox Signal,13,141,27,149,98,99,124,129,262,41.06,184.67,57.91,Rainy,Impatient,8.44,High
2026-03-26 04:51:00,Jailroad Signal,30,56,132,87,107,11,71,11,340,46.53,226.98,63.02,Foggy,Impatient,8.22,High
2026-03-11 06:15:00,Ashok Stambh,118,40,77,107,75,148,113,39,383,38.54,247.08,63.75,Foggy,Impatient,7.94,High
2026-03-02 14:53:00,Jailroad Signal,62,107,74,37,26,45,62,64,224,15.82,163.08,44.72,Foggy,Neutral,5.16,Normal
2026-03-24 01:52:00,Ashok Stambh,71,77,135,32,96,24,50,84,352,32.54,230.2,81.08,Rainy,Frustrated,10.0,High
2026-03-05 10:34:00,Ashok Stambh,105,49,45,65,21,20,106,33,277,14.9,188.4,47.51,Overcast,Neutral,6.71,Normal
2026-03-21 14:52:00,Croma - Inox Signal,48,84,31,20,48,20,40,75,167,33.13,132.06,36.93,Foggy,Impatient,4.58,Normal
2026-03-25 21:49:00,ITI Signal,33,106,148,148,113,99,129,82,423,55.5,264.82,91.02,Rainy,Anxious,9.23,High
2026-03-09 00:30:00,ABB Circle,83,115,78,64,68,66,33,77,262,19.82,180.63,56.68,Overcast,Neutral,4.92,Normal
2026-03-07 18:15:00,ITI Signal,24,122,123,31,122,111,29,117,298,48.97,196.93,66.19,Rainy,Impatient,9.91,High
2026-03-28 06:00:00,Ashok Stambh,36,30,48,49,10,140,52,117,146,40.68,127.18,25.7,Rainy,Satisfied,5.15,Normal
2026-03-30 21:46:00,ITI Signal,38,11,116,56,69,31,89,96,312,45.66,203.27,73.82,Overcast,Frustrated,8.68,High
2026-03-25 21:16:00,Croma - Inox Signal,89,23,18,75,29,94,60,52,196,46.23,155.39,35.08,Foggy,Neutral,4.87,Normal
2026-03-09 06:21:00,Nashik Municipal Corporation,33,62,59,23,37,20,150,56,279,29.85,191.32,51.98,Overcast,Impatient,6.45,Normal
2026-03-22 19:08:00,CBS SIGNAL,63,44,116,141,63,79,17,147,259,30.65,172.01,56.28,Foggy,Impatient,6.25,Normal
2026-03-28 15:09:00,"Udyog Bhavan, FDA office",49,63,25,139,53,98,125,39,252,55.96,185.32,43.75,Overcast,Impatient,5.32,Normal
2026-03-27 11:48:00,"Udyog Bhavan, FDA office",66,74,122,51,35,42,58,102,281,43.84,198.34,58.93,Overcast,Neutral,6.72,Normal
2026-03-06 15:40:00,ABB Circle,49,69,68,13,77,32,147,46,341,49.12,225.78,80.71,Clear,Anxious,9.98,High
2026-03-17 20:05:00,CBS SIGNAL,41,16,18,146,130,114,131,81,320,32.07,216.0,64.17,Foggy,Impatient,9.83,High
2026-03-25 11:39:00,ABB Circle,27,106,52,48,110,10,60,113,249,39.75,168.9,53.12,Foggy,Neutral,4.58,Normal
2026-03-27 20:48:00,ITI Signal Post Office,73,112,35,30,14,148,100,15,222,38.56,168.77,51.38,Rainy,Neutral,7.65,High
2026-03-09 14:48:00,ITI Signal Post Office,45,43,76,29,64,86,17,106,202,42.2,151.58,46.96,Overcast,Impatient,4.26,Normal
2026-03-25 00:53:00,ABB Circle,52,15,64,21,31,69,21,146,168,50.12,136.1,39.66,Overcast,Impatient,5.73,Normal
2026-03-06 07:14:00,Jailroad Signal,45,138,36,64,56,111,104,79,241,56.28,161.53,57.5,Clear,Neutral,6.51,Normal
2026-03-27 21:45:00,Tarwala / MERI Signal,108,42,54,36,23,109,150,31,335,30.0,223.98,60.95,Rainy,Frustrated,8.7,High
2026-03-01 08:32:00,Tarwala / MERI Signal,120,150,59,130,29,124,102,102,310,47.73,214.41,71.26,Clear,Frustrated,8.6,High
2026-03-16 05:44:00,CBS SIGNAL,54,88,17,130,80,26,117,40,268,40.63,188.39,62.34,Overcast,Frustrated,9.22,High
2026-03-16 14:48:00,ABB Circle,118,43,32,29,21,16,105,108,276,54.22,185.09,60.35,Overcast,Anxious,9.77,High
2026-03-11 11:09:00,CBS SIGNAL,27,146,41,137,79,53,53,60,200,53.65,147.07,38.74,Clear,Impatient,5.62,Normal
2026-03-17 10:54:00,ITI Signal,66,76,108,26,124,81,144,141,442,49.61,264.21,96.43,Rainy,Anxious,9.73,High
2026-03-19 23:17:00,Jailroad Signal,84,82,33,50,97,67,28,44,242,18.68,180.36,45.17,Clear,Neutral,6.98,Normal
2026-03-11 19:09:00,"Udyog Bhavan, FDA office",122,49,58,22,130,135,54,69,364,41.89,241.35,74.99,Clear,Frustrated,7.57,High
2026-03-01 22:45:00,Croma - Inox Signal,133,63,46,125,42,83,57,18,278,41.88,180.3,48.28,Rainy,Impatient,6.72,Normal
2026-03-03 03:32:00,Croma - Inox Signal,134,101,125,24,103,87,110,119,472,30.74,282.22,82.42,Clear,Impatient,8.93,High
2026-03-02 01:20:00,Tarwala / MERI Signal,132,68,97,92,82,44,14,133,325,30.73,213.9,75.83,Overcast,Impatient,7.62,High
2026-03-03 01:54:00,ITI Signal Post Office,74,33,15,61,84,137,97,97,270,27.29,189.4,44.7,Rainy,Neutral,7.57,High
2026-03-04 22:14:00,ITI Signal,102,71,24,34,79,37,142,150,347,56.04,216.31,65.47,Clear,Impatient,8.28,High
2026-03-09 21:52:00,Tarwala / MERI Signal,36,92,88,143,87,29,123,131,334,33.48,210.4,67.76,Clear,Anxious,9.24,High
2026-03-13 05:28:00,ABB Circle,117,20,89,111,93,115,64,130,363,12.43,225.76,58.71,Rainy,Neutral,6.35,Normal
2026-03-06 01:18:00,Jailroad Signal,79,38,14,25,117,61,41,64,251,19.79,179.77,54.62,Foggy,Neutral,4.03,Normal
2026-03-04 01:38:00,Croma - Inox Signal,67,86,81,87,81,26,139,139,368,39.72,241.21,82.91,Overcast,Frustrated,9.13,High
2026-03-22 10:40:00,CBS SIGNAL,19,92,36,87,124,29,26,118,205,45.42,145.67,42.65,Overcast,Impatient,5.65,Normal
2026-03-08 13:09:00,Ashok Stambh,28,123,113,20,85,78,105,136,331,18.01,207.28,73.41,Overcast,Impatient,7.29,High
2026-03-01 00:47:00,ITI Signal Post Office,70,14,60,60,125,105,143,147,398,49.99,255.55,93.36,Clear,Impatient,8.46,High
2026-03-07 04:22:00,Ashok Stambh,41,150,127,39,125,56,56,70,349,47.34,228.49,81.78,Rainy,Frustrated,10.0,High
2026-03-11 01:48:00,ITI Signal Post Office,125,78,138,139,43,77,132,100,438,40.88,271.5,80.24,Clear,Impatient,7.42,High
2026-03-20 14:21:00,ITI Signal Post Office,82,11,113,77,89,68,139,101,423,45.89,257.67,83.79,Foggy,Impatient,9.83,High
2026-03-28 13:13:00,ABB Circle,38,96,136,46,41,148,30,22,245,25.2,175.96,42.92,Overcast,Impatient,4.93,Normal
2026-03-21 23:48:00,CBS SIGNAL,75,48,125,23,139,31,61,129,400,20.66,246.86,94.39,Clear,Frustrated,7.73,High
2026-03-08 06:40:00,"Udyog Bhavan, FDA office",60,114,116,97,27,28,116,19,319,35.9,207.17,53.69,Rainy,Impatient,6.58,Normal
2026-03-29 01:58:00,Tarwala / MERI Signal,99,57,140,14,133,32,75,132,447,53.62,274.04,100.58,Overcast,Impatient,9.12,High
2026-03-17 02:58:00,Jailroad Signal,127,135,142,54,95,74,21,127,385,41.28,244.88,71.04,Foggy,Anxious,7.89,High
2026-03-01 17:09:00,"Udyog Bhavan, FDA office",85,46,25,81,142,110,13,133,265,48.22,189.14,46.5,Clear,Neutral,5.04,Normal
2026-03-05 21:28:00,Tarwala / MERI Signal,106,141,89,55,109,20,10,30,314,17.75,209.26,51.68,Rainy,Impatient,5.6,Normal
2026-03-27 08:02:00,ABB Circle,81,118,33,123,146,51,103,86,363,54.44,236.18,83.27,Clear,Frustrated,7.59,High
2026-03-01 15:05:00,Tarwala / MERI Signal,23,55,129,12,31,25,51,96,234,14.78,172.8,50.21,Foggy,Impatient,4.57,Normal
2026-03-27 22:31:00,ITI Signal,136,74,92,45,13,99,21,117,262,37.66,184.88,42.44,Clear,Neutral,5.17,Normal
2026-03-18 20:37:00,Croma - Inox Signal,111,89,101,94,33,17,13,36,258,32.78,175.22,45.98,Clear,Impatient,4.42,Normal
2026-03-01 08:50:00,ITI Signal Post Office,67,146,138,81,142,37,61,16,408,45.65,255.37,66.76,Rainy,Anxious,10.0,High
2026-03-13 18:23:00,Jailroad Signal,146,103,27,51,115,49,145,21,433,27.02,263.27,94.46,Rainy,Frustrated,10.0,High
2026-03-20 22:33:00,Tarwala / MERI Signal,100,104,18,75,117,44,65,51,300,27.42,201.96,71.97,Rainy,Anxious,10.0,High
2026-03-30 01:26:00,CBS SIGNAL,147,95,37,72,116,70,64,146,364,48.4,229.51,80.24,Foggy,Frustrated,9.02,High
2026-03-28 19:25:00,Croma - Inox Signal,96,11,144,62,22,120,123,59,385,24.54,249.71,70.07,Foggy,Frustrated,8.66,High
2026-03-01 22:40:00,"Udyog Bhavan, FDA office",103,91,61,51,41,149,61,69,266,52.2,190.38,53.43,Overcast,Neutral,4.24,Normal
2026-03-30 11:46:00,ITI Signal Post Office,119,10,25,59,24,28,77,127,245,20.25,165.89,46.21,Overcast,Neutral,4.97,Normal
2026-03-14 19:28:00,ABB Circle,146,27,125,133,44,54,23,43,338,39.61,221.98,57.48,Overcast,Neutral,6.59,Normal
2026-03-22 06:50:00,ITI Signal Post Office,92,64,124,78,111,40,101,44,428,17.71,268.73,101.31,Foggy,Frustrated,7.16,High
2026-03-07 04:54:00,ITI Signal Post Office,102,77,65,131,91,140,60,133,318,16.56,212.05,60.41,Clear,Impatient,7.39,High
2026-03-22 05:33:00,Nashik Municipal Corporation,149,53,141,17,70,27,29,115,389,53.92,236.58,79.35,Overcast,Anxious,8.86,High
2026-03-29 21:24:00,Croma - Inox Signal,116,24,68,74,100,130,108,144,392,36.84,255.08,82.69,Overcast,Impatient,8.05,High
2026-03-06 12:15:00,ITI Signal Post Office,71,149,66,16,77,148,123,24,337,38.05,226.88,69.11,Rainy,Anxious,9.84,High
2026-03-24 07:54:00,ITI Signal Post Office,134,66,96,104,142,104,94,22,466,44.13,283.06,87.23,Foggy,Impatient,9.66,High
2026-03-27 15:13:00,Nashik Municipal Corporation,67,48,20,109,134,135,59,99,280,24.62,186.47,51.75,Foggy,Impatient,5.06,Normal
2026-03-19 01:39:00,CBS SIGNAL,89,104,17,96,32,72,145,129,283,47.15,182.73,62.84,Rainy,Frustrated,10.0,High
2026-03-09 18:18:00,Ashok Stambh,146,150,46,109,90,23,23,42,305,17.29,201.86,64.62,Rainy,Frustrated,10.0,High
2026-03-01 12:09:00,Jailroad Signal,81,112,28,18,73,29,41,147,223,56.93,161.34,44.04,Overcast,Impatient,4.15,Normal
2026-03-27 05:57:00,Tarwala / MERI Signal,97,66,69,45,96,104,121,17,383,43.56,247.12,63.13,Rainy,Impatient,10.0,High
2026-03-14 09:54:00,Jailroad Signal,60,65,11,80,35,60,72,56,178,37.53,146.97,39.79,Rainy,Neutral,6.84,Normal
2026-03-17 16:00:00,Croma - Inox Signal,130,117,147,61,17,63,22,17,316,34.53,203.68,52.57,Rainy,Neutral,6.92,Normal
2026-03-29 07:39:00,ITI Signal Post Office,104,103,32,55,149,86,96,72,381,42.43,238.65,71.24,Clear,Impatient,8.56,High
2026-03-04 21:53:00,Ashok Stambh,35,96,147,18,147,74,146,124,475,35.27,281.3,79.47,Clear,Frustrated,8.13,High
2026-03-29 03:48:00,Ashok Stambh,78,106,89,119,141,110,139,73,447,55.17,273.17,101.06,Foggy,Frustrated,9.76,High
2026-03-21 10:30:00,CBS SIGNAL,92,133,64,73,122,79,63,142,341,12.68,230.12,74.41,Overcast,Anxious,8.98,High
2026-03-06 18:45:00,Tarwala / MERI Signal,127,36,76,68,97,125,99,142,399,39.38,251.49,85.99,Rainy,Frustrated,9.33,High
2026-03-18 19:01:00,"Udyog Bhavan, FDA office",122,64,120,71,58,54,91,82,391,14.2,237.07,66.98,Clear,Frustrated,9.69,High
2026-03-03 08:19:00,Croma - Inox Signal,11,100,46,144,71,40,130,22,258,25.16,185.64,51.3,Foggy,Impatient,4.95,Normal
2026-03-10 03:41:00,ABB Circle,55,17,83,150,145,70,26,148,309,44.39,205.66,50.05,Clear,Neutral,5.14,Normal
2026-03-06 01:07:00,Ashok Stambh,82,56,63,124,68,139,74,126,287,55.84,184.05,68.01,Overcast,Anxious,9.88,High
2026-03-08 20:14:00,Tarwala / MERI Signal,113,73,40,116,128,57,20,145,301,42.07,191.79,66.59,Overcast,Frustrated,9.98,High
2026-03-23 08:28:00,Nashik Municipal Corporation,115,144,134,114,117,109,105,12,471,37.78,278.6,76.82,Clear,Anxious,8.61,High
2026-03-03 01:12:00,Ashok Stambh,43,104,27,88,118,10,91,45,279,19.72,199.34,61.83,Clear,Impatient,7.5,High
2026-03-24 21:10:00,CBS SIGNAL,39,129,89,10,84,37,84,80,296,27.61,188.74,54.01,Overcast,Impatient,4.29,Normal
2026-03-06 00:51:00,"Udyog Bhavan, FDA office",82,55,87,40,150,124,147,37,466,52.66,287.79,78.1,Clear,Frustrated,8.71,High
2026-03-06 10:40:00,ITI Signal Post Office,121,136,48,140,126,69,137,17,432,22.78,268.27,70.57,Overcast,Impatient,9.29,High
2026-03-18 23:49:00,ITI Signal Post Office,28,18,143,150,110,76,84,147,365,30.95,242.44,64.47,Clear,Impatient,7.03,High
2026-03-16 10:08:00,Nashik Municipal Corporation,53,118,25,110,12,69,76,45,166,51.89,135.13,37.96,Clear,Impatient,4.34,Normal
2026-03-02 01:27:00,Jailroad Signal,140,68,113,148,73,127,94,111,420,11.84,264.07,85.63,Clear,Frustrated,7.7,High
2026-03-02 02:23:00,Nashik Municipal Corporation,147,122,26,116,114,28,62,104,349,49.23,214.74,70.53,Clear,Anxious,7.37,High
2026-03-15 20:48:00,ITI Signal Post Office,55,73,74,132,60,40,41,59,230,55.14,168.1,54.94,Clear,Neutral,6.41,Normal
2026-03-11 08:15:00,ABB Circle,62,80,32,103,32,44,46,40,172,51.12,135.21,38.31,Rainy,Neutral,8.14,High
2026-03-19 09:52:00,Nashik Municipal Corporation,14,24,139,64,54,98,43,56,250,13.81,171.72,49.63,Rainy,Neutral,7.76,High
2026-03-10 09:09:00,ABB Circle,146,60,61,104,106,62,49,86,362,45.67,224.81,71.38,Rainy,Frustrated,10.0,High
2026-03-18 02:35:00,ITI Signal,101,149,99,61,24,55,64,94,288,22.93,185.53,47.35,Rainy,Impatient,7.21,High
2026-03-15 21:33:00,Jailroad Signal,122,143,30,140,108,52,134,29,394,34.36,250.12,84.2,Rainy,Anxious,10.0,High
2026-03-11 20:00:00,ABB Circle,33,44,78,46,68,104,63,18,242,46.62,167.99,44.43,Overcast,Neutral,6.3,Normal
2026-03-24 04:37:00,Jailroad Signal,134,130,131,49,89,83,130,102,484,21.83,296.48,110.74,Rainy,Anxious,10.0,High
2026-03-21 15:51:00,Croma - Inox Signal,79,81,131,17,47,53,87,98,344,24.39,221.34,79.99,Clear,Frustrated,7.02,High
2026-03-28 00:27:00,Tarwala / MERI Signal,107,123,41,73,103,29,50,49,301,28.52,191.64,65.24,Rainy,Impatient,9.71,High
2026-03-22 21:43:00,Croma - Inox Signal,79,107,137,38,125,141,26,86,367,27.57,233.54,72.2,Overcast,Frustrated,9.7,High
2026-03-05 16:18:00,Ashok Stambh,68,13,83,78,90,150,84,29,325,21.68,204.09,56.04,Foggy,Neutral,5.61,Normal
2026-03-21 11:24:00,Ashok Stambh,74,52,122,47,118,29,15,46,329,19.34,218.36,54.88,Overcast,Impatient,4.35,Normal
2026-03-15 17:21:00,Nashik Municipal Corporation,31,76,35,10,106,70,123,115,295,37.46,206.87,53.48,Clear,Neutral,5.04,Normal
2026-03-25 23:58:00,"Udyog Bhavan, FDA office",145,81,10,73,107,82,58,109,320,19.34,213.4,51.86,Foggy,Neutral,4.17,Normal
2026-03-05 13:31:00,Jailroad Signal,13,139,66,139,127,52,95,80,301,55.68,208.12,59.11,Clear,Impatient,6.54,Normal
2026-03-06 02:47:00,"Udyog Bhavan, FDA office",96,61,110,17,20,113,86,110,312,30.07,200.32,68.25,Overcast,Frustrated,9.94,High
2026-03-01 14:45:00,Nashik Municipal Corporation,83,81,21,134,80,42,44,141,228,31.41,161.91,39.38,Rainy,Impatient,5.84,Normal
2026-03-10 07:42:00,ABB Circle,148,95,100,98,11,45,127,118,386,12.42,236.29,86.26,Overcast,Impatient,7.23,High
2026-03-20 11:03:00,"Udyog Bhavan, FDA office",71,43,52,92,44,93,45,78,212,18.67,151.61,48.18,Foggy,Impatient,6.0,Normal
2026-03-17 05:35:00,ITI Signal Post Office,52,138,48,46,12,150,99,99,211,47.22,162.57,41.99,Rainy,Neutral,7.34,High
2026-03-01 01:04:00,"Udyog Bhavan, FDA office",87,128,92,121,106,10,139,92,424,20.71,260.99,71.02,Overcast,Anxious,8.22,High
2026-03-22 04:58:00,ITI Signal Post Office,125,113,144,19,112,71,43,31,424,43.42,267.23,82.98,Rainy,Anxious,10.0,High
2026-03-05 14:04:00,Ashok Stambh,142,17,121,26,42,77,94,135,399,27.06,258.76,70.97,Rainy,Impatient,9.93,High
2026-03-22 23:10:00,Tarwala / MERI Signal,26,106,85,38,33,141,65,118,209,20.34,146.39,37.27,Overcast,Neutral,6.02,Normal
2026-03-21 16:26:00,Croma - Inox Signal,114,124,127,54,60,148,44,101,345,22.65,214.38,77.26,Clear,Frustrated,8.41,High
2026-03-18 02:25:00,Jailroad Signal,131,48,144,110,25,66,12,80,312,54.19,215.42,50.43,Rainy,Impatient,6.89,Normal
2026-03-28 19:33:00,Tarwala / MERI Signal,113,91,53,101,17,71,45,130,228,47.94,164.05,44.58,Overcast,Neutral,4.67,Normal
2026-03-26 12:50:00,"Udyog Bhavan, FDA office",144,67,16,94,83,70,64,119,307,26.16,194.99,49.64,Clear,Neutral,6.73,Normal
