timestamp,junction_id,total_vehicle_count,avg_waiting_time,avg_congestion,vehicles_passed,network_rank_congestion,highest_wait_flag,lowest_efficiency_flag
2025-04-04 09:57:50.633444,J20,233,65,1.2,229,16,0,0
2025-04-04 09:57:50.633444,J5,217,62,1.2,207,17,0,0
2025-04-04 09:57:50.633444,J11,194,58,1.0,182,18,0,0
2025-04-04 09:57:50.633444,J19,185,50,1.0,179,19,0,1
2025-04-04 09:57:50.633444,J8,193,55,1.0,179,20,0,1
2025-04-04 10:57:50.633444,J4,400,90,3.0,396,1,0,0
2025-04-04 10:57:50.633444,J17,345,95,2.5,340,2,1,0
2025-04-04 10:57:50.633444,J6,331,77,2.0,322,3,0,0
2025-04-04 10:57:50.633444,J8,291,83,2.0,281,4,0,0
2025-04-04 10:57:50.633444,J2,263,74,1.8,252,5,0,0
2025-04-04 10:57:50.633444,J3,254,53,1.8,245,6,0,0
2025-04-04 10:57:50.633444,J1,273,79,1.5,267,7,0,0
2025-04-04 10:57:50.633444,J13,241,49,1.5,233,8,0,0
2025-04-04 10:57:50.633444,J18,214,68,1.5,207,9,0,0
2025-04-04 10:57:50.633444,J5,263,83,1.5,250,10,0,0
2025-04-04 10:57:50.633444,J12,229,62,1.2,221,11,0,0
2025-04-04 10:57:50.633444,J15,236,60,1.2,227,12,0,0
2025-04-04 10:57:50.633444,J16,198,32,1.2,188,13,0,0
2025-04-04 10:57:50.633444,J7,216,57,1.2,206,14,0,0
2025-04-04 10:57:50.633444,J9,238,48,1.2,232,15,0,0
2025-04-04 10:57:50.633444,J14,180,41,1.0,173,16,0,0
2025-04-04 10:57:50.633444,J20,173,33,1.0,166,17,0,0
2025-04-04 10:57:50.633444,J10,147,37,0.8,140,18,0,1
2025-04-04 10:57:50.633444,J11,175,53,0.8,167,19,0,0
2025-04-04 10:57:50.633444,J19,191,61,0.8,188,20,0,0
2025-04-04 11:57:50.633444,J11,368,88,2.8,363,1,0,0
2025-04-04 11:57:50.633444,J16,346,73,2.5,341,2,0,0
2025-04-04 11:57:50.633444,J10,368,107,2.2,362,3,1,0
2025-04-04 11:57:50.633444,J13,305,55,2.2,299,4,0,0
2025-04-04 11:57:50.633444,J15,344,100,2.2,333,5,0,0
2025-04-04 11:57:50.633444,J17,289,66,2.0,282,6,0,0
2025-04-04 11:57:50.633444,J3,329,73,2.0,325,7,0,0
2025-04-04 11:57:50.633444,J5,334,93,2.0,326,8,0,0
2025-04-04 11:57:50.633444,J19,266,77,1.8,256,9,0,0
2025-04-04 11:57:50.633444,J7,268,72,1.8,262,10,0,0
2025-04-04 11:57:50.633444,J8,279,77,1.8,268,11,0,0
2025-04-04 11:57:50.633444,J20,246,59,1.5,237,12,0,0
2025-04-04 11:57:50.633444,J1,231,56,1.2,220,13,0,0
2025-04-04 11:57:50.633444,J12,194,49,1.2,187,14,0,0
2025-04-04 11:57:50.633444,J14,252,55,1.2,240,15,0,0
2025-04-04 11:57:50.633444,J18,201,63,1.2,192,16,0,0
2025-04-04 11:57:50.633444,J2,201,58,1.2,193,17,0,0
2025-04-04 11:57:50.633444,J4,186,56,1.0,176,18,0,0
2025-04-04 11:57:50.633444,J9,155,26,0.8,146,19,0,0
2025-04-04 11:57:50.633444,J6,151,33,0.5,141,20,0,1
2025-04-04 12:57:50.633444,J15,221,57,1.5,213,1,1,0
2025-04-04 12:57:50.633444,J18,252,56,1.5,241,2,0,0
2025-04-04 12:57:50.633444,J13,192,40,1.2,188,3,0,0
2025-04-04 12:57:50.633444,J14,196,36,1.2,191,4,0,0
2025-04-04 12:57:50.633444,J16,214,40,1.2,200,5,0,0
2025-04-04 12:57:50.633444,J19,200,45,1.2,194,6,0,0
2025-04-04 12:57:50.633444,J6,211,56,1.2,198,7,0,0
2025-04-04 12:57:50.633444,J1,137,35,1.0,125,8,0,0
2025-04-04 12:57:50.633444,J10,197,43,1.0,184,9,0,0
2025-04-04 12:57:50.633444,J11,177,46,1.0,168,10,0,0
2025-04-04 12:57:50.633444,J7,186,52,1.0,178,11,0,0
2025-04-04 12:57:50.633444,J12,126,23,0.8,116,12,0,0
2025-04-04 12:57:50.633444,J2,165,36,0.8,157,13,0,0
2025-04-04 12:57:50.633444,J20,158,40,0.8,152,14,0,0
2025-04-04 12:57:50.633444,J3,147,35,0.8,134,15,0,0
2025-04-04 12:57:50.633444,J5,150,28,0.8,138,16,0,0
2025-04-04 12:57:50.633444,J9,169,49,0.8,165,17,0,0
2025-04-04 12:57:50.633444,J17,110,18,0.5,97,18,0,0
2025-04-04 12:57:50.633444,J8,142,33,0.5,130,19,0,0
2025-04-04 12:57:50.633444,J4,88,21,0.0,84,20,0,1
2025-04-04 13:57:50.633444,J13,230,47,1.5,222,1,0,0
2025-04-04 13:57:50.633444,J16,177,44,1.2,166,2,0,0
2025-04-04 13:57:50.633444,J8,225,46,1.2,214,3,0,0
2025-04-04 13:57:50.633444,J9,206,46,1.2,200,4,0,0
2025-04-04 13:57:50.633444,J15,180,45,1.0,176,5,0,0
2025-04-04 13:57:50.633444,J17,203,51,1.0,196,6,1,0
2025-04-04 13:57:50.633444,J7,177,46,1.0,165,7,0,0
2025-04-04 13:57:50.633444,J1,127,37,0.8,120,8,0,0
2025-04-04 13:57:50.633444,J10,138,30,0.8,128,9,0,0
2025-04-04 13:57:50.633444,J14,179,40,0.8,170,10,0,0
2025-04-04 13:57:50.633444,J18,158,32,0.8,150,11,0,0
2025-04-04 13:57:50.633444,J2,146,38,0.8,138,12,0,0
2025-04-04 13:57:50.633444,J20,137,27,0.8,130,13,0,0
2025-04-04 13:57:50.633444,J5,146,40,0.8,139,14,0,0
2025-04-04 13:57:50.633444,J11,125,29,0.5,116,15,0,0
2025-04-04 13:57:50.633444,J12,133,36,0.5,131,16,0,0
2025-04-04 13:57:50.633444,J4,126,27,0.5,120,17,0,0
2025-04-04 13:57:50.633444,J19,118,28,0.2,111,18,0,0
2025-04-04 13:57:50.633444,J6,105,23,0.2,98,19,0,0
2025-04-04 13:57:50.633444,J3,92,18,0.0,82,20,0,1
2025-04-04 14:57:50.633444,J3,230,48,1.5,225,1,1,0
2025-04-04 14:57:50.633444,J10,160,31,1.0,155,2,0,0
2025-04-04 14:57:50.633444,J14,153,40,1.0,145,3,0,0
2025-04-04 14:57:50.633444,J20,159,36,1.0,156,4,0,0
2025-04-04 14:57:50.633444,J1,142,27,0.8,139,5,0,0
2025-04-04 14:57:50.633444,J12,120,34,0.8,114,6,0,0
2025-04-04 14:57:50.633444,J15,129,28,0.8,121,7,0,0
2025-04-04 14:57:50.633444,J17,146,29,0.8,142,8,0,0
2025-04-04 14:57:50.633444,J18,153,39,0.8,146,9,0,0
2025-04-04 14:57:50.633444,J4,164,31,0.8,157,10,0,0
2025-04-04 14:57:50.633444,J6,150,39,0.8,137,11,0,0
2025-04-04 14:57:50.633444,J7,163,41,0.8,152,12,0,0
2025-04-04 14:57:50.633444,J13,116,34,0.5,108,13,0,0
2025-04-04 14:57:50.633444,J16,121,34,0.5,114,14,0,0
2025-04-04 14:57:50.633444,J19,110,32,0.5,106,15,0,0
2025-04-04 14:57:50.633444,J2,110,19,0.5,99,16,0,0
2025-04-04 14:57:50.633444,J5,116,28,0.5,104,17,0,0
2025-04-04 14:57:50.633444,J11,77,20,0.2,69,18,0,1
2025-04-04 14:57:50.633444,J9,118,36,0.2,112,19,0,0
2025-04-04 14:57:50.633444,J8,75,22,0.0,70,20,0,0
2025-04-04 15:57:50.633444,J4,210,53,1.5,203,1,1,0
2025-04-04 15:57:50.633444,J19,197,45,1.2,189,2,0,0
2025-04-04 15:57:50.633444,J5,160,33,1.0,147,3,0,0
2025-04-04 15:57:50.633444,J6,189,45,1.0,181,4,0,0
2025-04-04 15:57:50.633444,J8,164,30,1.0,155,5,0,0
2025-04-04 15:57:50.633444,J9,145,43,1.0,134,6,0,0
2025-04-04 15:57:50.633444,J1,153,40,0.8,147,7,0,0
2025-04-04 15:57:50.633444,J10,146,49,0.8,141,8,0,0
2025-04-04 15:57:50.633444,J11,158,42,0.8,150,9,0,0
2025-04-04 15:57:50.633444,J16,136,29,0.8,126,10,0,0
2025-04-04 15:57:50.633444,J17,128,37,0.8,119,11,0,0
2025-04-04 15:57:50.633444,J2,145,42,0.8,139,12,0,0
2025-04-04 15:57:50.633444,J20,147,37,0.8,141,13,0,0
2025-04-04 15:57:50.633444,J14,118,32,0.5,110,14,0,0
2025-04-04 15:57:50.633444,J15,108,20,0.5,105,15,0,0
2025-04-04 15:57:50.633444,J18,121,25,0.5,109,16,0,0
2025-04-04 15:57:50.633444,J3,105,21,0.5,98,17,0,0
2025-04-04 15:57:50.633444,J7,122,27,0.5,117,18,0,0
2025-04-04 15:57:50.633444,J12,64,19,0.0,52,19,0,1
2025-04-04 15:57:50.633444,J13,82,18,0.0,75,20,0,0
2025-04-04 16:57:50.633444,J8,283,80,1.8,277,1,1,0
2025-04-04 16:57:50.633444,J10,203,39,1.2,198,2,0,0
2025-04-04 16:57:50.633444,J18,186,50,1.2,172,3,0,0
2025-04-04 16:57:50.633444,J12,153,24,1.0,145,4,0,0
2025-04-04 16:57:50.633444,J17,184,43,1.0,180,5,0,0
2025-04-04 16:57:50.633444,J6,191,40,1.0,182,6,0,0
2025-04-04 16:57:50.633444,J11,150,38,0.8,147,7,0,0
2025-04-04 16:57:50.633444,J13,150,37,0.8,144,8,0,0
2025-04-04 16:57:50.633444,J14,140,32,0.8,133,9,0,0
2025-04-04 16:57:50.633444,J15,138,36,0.8,134,10,0,0
2025-04-04 16:57:50.633444,J19,154,42,0.8,146,11,0,0
2025-04-04 16:57:50.633444,J5,161,48,0.8,155,12,0,0
2025-04-04 16:57:50.633444,J7,153,42,0.8,146,13,0,0
2025-04-04 16:57:50.633444,J2,103,30,0.5,89,14,0,0
2025-04-04 16:57:50.633444,J20,116,24,0.5,113,15,0,0
2025-04-04 16:57:50.633444,J3,137,44,0.5,133,16,0,0
2025-04-04 16:57:50.633444,J4,125,25,0.5,115,17,0,0
2025-04-04 16:57:50.633444,J9,119,19,0.5,108,18,0,0
2025-04-04 16:57:50.633444,J1,90,27,0.2,77,19,0,0
2025-04-04 16:57:50.633444,J16,77,17,0.2,68,20,0,1
2025-04-04 17:57:50.633444,J19,442,78,3.2,434,1,0,0
2025-04-04 17:57:50.633444,J1,299,70,2.2,296,2,0,0
2025-04-04 17:57:50.633444,J10,336,89,2.2,324,3,1,0
2025-04-04 17:57:50.633444,J12,317,54,2.2,310,4,0,0
2025-04-04 17:57:50.633444,J18,301,74,2.2,291,5,0,0
2025-04-04 17:57:50.633444,J2,348,87,2.2,335,6,0,0
2025-04-04 17:57:50.633444,J17,299,63,2.0,291,7,0,0
2025-04-04 17:57:50.633444,J3,291,67,2.0,282,8,0,0
2025-04-04 17:57:50.633444,J11,300,75,1.8,285,9,0,0
2025-04-04 17:57:50.633444,J16,291,68,1.8,284,10,0,0
2025-04-04 17:57:50.633444,J7,279,68,1.8,277,11,0,0
2025-04-04 17:57:50.633444,J14,277,70,1.5,272,12,0,0
2025-04-04 17:57:50.633444,J4,225,50,1.5,217,13,0,0
2025-04-04 17:57:50.633444,J6,244,48,1.5,236,14,0,0
2025-04-04 17:57:50.633444,J9,269,63,1.5,261,15,0,0
2025-04-04 17:57:50.633444,J13,209,38,1.2,200,16,0,0
2025-04-04 17:57:50.633444,J15,231,56,1.2,222,17,0,0
2025-04-04 17:57:50.633444,J5,167,44,0.8,159,18,0,0
2025-04-04 17:57:50.633444,J20,114,22,0.5,101,19,0,1
2025-04-04 17:57:50.633444,J8,161,35,0.5,153,20,0,0
2025-04-04 18:57:50.633444,J7,360,89,2.8,348,1,1,0
2025-04-04 18:57:50.633444,J4,329,69,2.5,321,2,0,0
2025-04-04 18:57:50.633444,J8,331,87,2.2,322,3,0,0
2025-04-04 18:57:50.633444,J10,261,71,2.0,249,4,0,0
2025-04-04 18:57:50.633444,J11,298,62,2.0,286,5,0,0
2025-04-04 18:57:50.633444,J14,304,81,2.0,295,6,0,0
2025-04-04 18:57:50.633444,J12,252,54,1.8,247,7,0,0
2025-04-04 18:57:50.633444,J15,269,68,1.8,263,8,0,0
2025-04-04 18:57:50.633444,J17,299,66,1.8,294,9,0,0
2025-04-04 18:57:50.633444,J18,314,74,1.8,304,10,0,0
2025-04-04 18:57:50.633444,J5,279,67,1.8,268,11,0,0
2025-04-04 18:57:50.633444,J6,254,55,1.8,249,12,0,0
2025-04-04 18:57:50.633444,J1,212,54,1.5,199,13,0,1
2025-04-04 18:57:50.633444,J13,275,69,1.5,265,14,0,0
2025-04-04 18:57:50.633444,J16,212,60,1.2,204,15,0,0
2025-04-04 18:57:50.633444,J19,222,48,1.2,216,16,0,0
2025-04-04 18:57:50.633444,J2,213,52,1.2,210,17,0,0
2025-04-04 18:57:50.633444,J20,230,56,1.2,221,18,0,0
2025-04-04 18:57:50.633444,J9,211,54,1.2,205,19,0,0
2025-04-04 18:57:50.633444,J3,206,43,1.0,201,20,0,0
2025-04-04 19:57:50.633444,J19,390,88,3.0,377,1,0,0
2025-04-04 19:57:50.633444,J11,397,98,2.8,391,2,0,0
2025-04-04 19:57:50.633444,J6,365,101,2.8,356,3,1,0
2025-04-04 19:57:50.633444,J7,391,100,2.8,388,4,0,0
2025-04-04 19:57:50.633444,J10,314,62,2.2,306,5,0,0
2025-04-04 19:57:50.633444,J20,333,81,2.2,325,6,0,0
2025-04-04 19:57:50.633444,J3,302,86,2.0,292,7,0,0
2025-04-04 19:57:50.633444,J5,312,92,2.0,303,8,0,0
2025-04-04 19:57:50.633444,J15,267,61,1.8,259,9,0,0
2025-04-04 19:57:50.633444,J16,257,52,1.8,251,10,0,0
2025-04-04 19:57:50.633444,J17,246,55,1.8,240,11,0,0
2025-04-04 19:57:50.633444,J18,266,81,1.8,260,12,0,0
2025-04-04 19:57:50.633444,J12,220,52,1.5,209,13,0,0
2025-04-04 19:57:50.633444,J13,231,48,1.5,224,14,0,0
2025-04-04 19:57:50.633444,J14,222,61,1.5,214,15,0,0
2025-04-04 19:57:50.633444,J9,243,78,1.5,239,16,0,0
2025-04-04 19:57:50.633444,J1,220,65,1.2,210,17,0,0
2025-04-04 19:57:50.633444,J2,209,54,1.2,202,18,0,0
2025-04-04 19:57:50.633444,J4,212,36,1.2,205,19,0,0
2025-04-04 19:57:50.633444,J8,203,60,1.2,201,20,0,1
2025-04-04 20:57:50.633444,J4,430,138,3.2,425,1,1,0
2025-04-04 20:57:50.633444,J9,351,86,2.5,348,2,0,0
2025-04-04 20:57:50.633444,J16,315,92,2.2,305,3,0,0
2025-04-04 20:57:50.633444,J1,318,61,2.0,311,4,0,0
2025-04-04 20:57:50.633444,J17,299,70,2.0,290,5,0,0
2025-04-04 20:57:50.633444,J18,317,76,2.0,311,6,0,0
2025-04-04 20:57:50.633444,J3,319,74,2.0,309,7,0,0
2025-04-04 20:57:50.633444,J8,304,69,2.0,292,8,0,0
2025-04-04 20:57:50.633444,J10,222,66,1.8,217,9,0,0
2025-04-04 20:57:50.633444,J6,269,68,1.8,261,10,0,0
2025-04-04 20:57:50.633444,J14,236,62,1.5,230,11,0,0
2025-04-04 20:57:50.633444,J15,238,49,1.5,233,12,0,0
2025-04-04 20:57:50.633444,J2,213,68,1.5,205,13,0,0
2025-04-04 20:57:50.633444,J7,250,68,1.5,239,14,0,0
2025-04-04 20:57:50.633444,J19,207,53,1.2,203,15,0,0
2025-04-04 20:57:50.633444,J11,183,50,1.0,173,16,0,0
2025-04-04 20:57:50.633444,J5,189,35,1.0,174,17,0,0
2025-04-04 20:57:50.633444,J12,135,36,0.8,126,18,0,0
2025-04-04 20:57:50.633444,J20,145,20,0.8,140,19,0,0
2025-04-04 20:57:50.633444,J13,132,28,0.5,121,20,0,1
2025-04-04 21:57:50.633444,J19,227,50,1.5,222,1,0,0
2025-04-04 21:57:50.633444,J10,195,50,1.2,182,2,0,0
2025-04-04 21:57:50.633444,J14,193,62,1.2,184,3,1,0
2025-04-04 21:57:50.633444,J17,150,29,1.0,143,4,0,0
2025-04-04 21:57:50.633444,J2,171,45,1.0,158,5,0,0
2025-04-04 21:57:50.633444,J20,175,42,1.0,165,6,0,0
2025-04-04 21:57:50.633444,J4,158,44,1.0,148,7,0,0
2025-04-04 21:57:50.633444,J7,174,42,1.0,162,8,0,0
2025-04-04 21:57:50.633444,J8,143,47,1.0,139,9,0,0
2025-04-04 21:57:50.633444,J9,132,31,1.0,125,10,0,0
2025-04-04 21:57:50.633444,J11,168,44,0.8,163,11,0,0
2025-04-04 21:57:50.633444,J12,152,43,0.8,149,12,0,0
2025-04-04 21:57:50.633444,J1,140,36,0.5,135,13,0,0
2025-04-04 21:57:50.633444,J13,105,29,0.5,96,14,0,0
2025-04-04 21:57:50.633444,J15,106,24,0.5,97,15,0,0
2025-04-04 21:57:50.633444,J18,125,31,0.5,116,16,0,0
2025-04-04 21:57:50.633444,J3,104,16,0.5,99,17,0,0
2025-04-04 21:57:50.633444,J5,132,34,0.5,121,18,0,0
2025-04-04 21:57:50.633444,J6,121,28,0.5,116,19,0,0
2025-04-04 21:57:50.633444,J16,80,20,0.2,70,20,0,1
2025-04-04 22:57:50.633444,J1,214,57,1.5,205,1,1,0
2025-04-04 22:57:50.633444,J13,184,43,1.2,175,2,0,0
2025-04-04 22:57:50.633444,J15,210,42,1.2,204,3,0,0
2025-04-04 22:57:50.633444,J12,162,46,1.0,159,4,0,0
2025-04-04 22:57:50.633444,J17,185,32,1.0,173,5,0,0
2025-04-04 22:57:50.633444,J20,173,40,1.0,161,6,0,0
2025-04-04 22:57:50.633444,J5,182,44,1.0,173,7,0,0
2025-04-04 22:57:50.633444,J8,165,49,1.0,160,8,0,0
2025-04-04 22:57:50.633444,J10,120,24,0.8,117,9,0,0
2025-04-04 22:57:50.633444,J2,166,38,0.8,159,10,0,0
2025-04-04 22:57:50.633444,J11,121,32,0.5,116,11,0,0
2025-04-04 22:57:50.633444,J14,123,23,0.5,114,12,0,0
2025-04-04 22:57:50.633444,J16,131,39,0.5,123,13,0,0
2025-04-04 22:57:50.633444,J19,128,28,0.5,124,14,0,0
2025-04-04 22:57:50.633444,J3,109,29,0.5,105,15,0,0
2025-04-04 22:57:50.633444,J4,115,25,0.5,107,16,0,0
2025-04-04 22:57:50.633444,J6,127,29,0.5,119,17,0,0
2025-04-04 22:57:50.633444,J9,106,24,0.5,96,18,0,0
2025-04-04 22:57:50.633444,J18,107,36,0.2,99,19,0,0
2025-04-04 22:57:50.633444,J7,91,21,0.2,80,20,0,1
2025-04-04 23:57:50.633444,J17,222,60,1.5,213,1,1,0
2025-04-04 23:57:50.633444,J1,186,50,1.2,173,2,0,0
2025-04-04 23:57:50.633444,J2,198,47,1.2,186,3,0,0
2025-04-04 23:57:50.633444,J4,176,40,1.2,169,4,0,0
2025-04-04 23:57:50.633444,J10,160,47,1.0,151,5,0,0
2025-04-04 23:57:50.633444,J14,151,37,1.0,142,6,0,0
2025-04-04 23:57:50.633444,J15,167,36,1.0,162,7,0,0
2025-04-04 23:57:50.633444,J20,185,40,1.0,175,8,0,0
2025-04-04 23:57:50.633444,J5,174,33,1.0,167,9,0,0
2025-04-04 23:57:50.633444,J7,192,32,1.0,180,10,0,0
2025-04-04 23:57:50.633444,J12,156,41,0.8,155,11,0,0
2025-04-04 23:57:50.633444,J13,150,33,0.8,139,12,0,0
2025-04-04 23:57:50.633444,J16,144,35,0.8,136,13,0,0
2025-04-04 23:57:50.633444,J18,165,40,0.8,163,14,0,0
2025-04-04 23:57:50.633444,J6,136,23,0.8,126,15,0,0
2025-04-04 23:57:50.633444,J8,162,47,0.5,155,16,0,0
2025-04-04 23:57:50.633444,J9,128,38,0.5,121,17,0,0
2025-04-04 23:57:50.633444,J11,77,22,0.2,64,18,0,1
2025-04-04 23:57:50.633444,J3,91,18,0.2,82,19,0,0
2025-04-04 23:57:50.633444,J19,87,20,0.0,83,20,0,0
2025-04-05 00:57:50.633444,J1,19,3,0.0,13,1,0,0
2025-04-05 00:57:50.633444,J10,11,2,0.0,3,2,0,0
2025-04-05 00:57:50.633444,J11,11,1,0.0,0,3,0,0
2025-04-05 00:57:50.633444,J12,11,3,0.0,2,4,0,0
2025-04-05 00:57:50.633444,J13,15,3,0.0,11,5,0,0
2025-04-05 00:57:50.633444,J14,9,1,0.0,-2,6,0,0
2025-04-05 00:57:50.633444,J15,11,2,0.0,4,7,0,0
2025-04-05 00:57:50.633444,J16,14,2,0.0,6,8,0,0
2025-04-05 00:57:50.633444,J17,9,1,0.0,8,9,0,0
2025-04-05 00:57:50.633444,J18,13,2,0.0,0,10,0,0
2025-04-05 00:57:50.633444,J19,17,4,0.0,6,11,1,0
2025-04-05 00:57:50.633444,J2,17,4,0.0,11,12,1,0
2025-04-05 00:57:50.633444,J20,10,1,0.0,-1,13,0,0
2025-04-05 00:57:50.633444,J3,10,2,0.0,5,14,0,0
2025-04-05 00:57:50.633444,J4,12,2,0.0,7,15,0,0
2025-04-05 00:57:50.633444,J5,14,2,0.0,7,16,0,0
2025-04-05 00:57:50.633444,J6,18,4,0.0,12,17,1,0
2025-04-05 00:57:50.633444,J7,9,1,0.0,0,18,0,0
2025-04-05 00:57:50.633444,J8,9,2,0.0,-5,19,0,1
2025-04-05 00:57:50.633444,J9,15,2,0.0,6,20,0,0
2025-04-05 01:57:50.633444,J1,16,2,0.0,8,1,0,0
2025-04-05 01:57:50.633444,J10,13,2,0.0,5,2,0,0
2025-04-05 01:57:50.633444,J11,12,2,0.0,8,3,0,0
2025-04-05 01:57:50.633444,J12,7,1,0.0,-3,4,0,1
2025-04-05 01:57:50.633444,J13,22,5,0.0,12,5,1,0
2025-04-05 01:57:50.633444,J14,12,2,0.0,0,6,0,0
2025-04-05 01:57:50.633444,J15,8,1,0.0,2,7,0,0
2025-04-05 01:57:50.633444,J16,17,3,0.0,8,8,0,0
2025-04-05 01:57:50.633444,J17,12,3,0.0,4,9,0,0
2025-04-05 01:57:50.633444,J18,6,1,0.0,-2,10,0,0
2025-04-05 01:57:50.633444,J19,12,2,0.0,-2,11,0,0
2025-04-05 01:57:50.633444,J2,11,2,0.0,2,12,0,0
2025-04-05 01:57:50.633444,J20,16,4,0.0,9,13,0,0
2025-04-05 01:57:50.633444,J3,13,3,0.0,4,14,0,0
2025-04-05 01:57:50.633444,J4,13,3,0.0,-1,15,0,0
2025-04-05 01:57:50.633444,J5,17,4,0.0,9,16,0,0
2025-04-05 01:57:50.633444,J6,12,2,0.0,5,17,0,0
2025-04-05 01:57:50.633444,J7,15,3,0.0,11,18,0,0
2025-04-05 01:57:50.633444,J8,13,2,0.0,3,19,0,0
2025-04-05 01:57:50.633444,J9,13,3,0.0,10,20,0,0
2025-04-05 02:57:50.633444,J1,13,2,0.0,9,1,0,0
2025-04-05 02:57:50.633444,J10,15,3,0.0,14,2,0,0
2025-04-05 02:57:50.633444,J11,12,1,0.0,8,3,0,0
2025-04-05 02:57:50.633444,J12,8,1,0.0,1,4,0,0
2025-04-05 02:57:50.633444,J13,10,2,0.0,-1,5,0,0
2025-04-05 02:57:50.633444,J14,10,1,0.0,3,6,0,0
2025-04-05 02:57:50.633444,J15,18,4,0.0,12,7,1,0
2025-04-05 02:57:50.633444,J16,10,1,0.0,-2,8,0,1
2025-04-05 02:57:50.633444,J17,12,2,0.0,6,9,0,0
2025-04-05 02:57:50.633444,J18,14,4,0.0,10,10,1,0
2025-04-05 02:57:50.633444,J19,7,1,0.0,2,11,0,0
2025-04-05 02:57:50.633444,J2,13,3,0.0,4,12,0,0
2025-04-05 02:57:50.633444,J20,14,3,0.0,2,13,0,0
2025-04-05 02:57:50.633444,J3,10,1,0.0,5,14,0,0
2025-04-05 02:57:50.633444,J4,19,4,0.0,9,15,1,0
2025-04-05 02:57:50.633444,J5,9,1,0.0,2,16,0,0
2025-04-05 02:57:50.633444,J6,8,1,0.0,2,17,0,0
2025-04-05 02:57:50.633444,J7,17,3,0.0,8,18,0,0
2025-04-05 02:57:50.633444,J8,8,1,0.0,0,19,0,0
2025-04-05 02:57:50.633444,J9,9,2,0.0,3,20,0,0
2025-04-05 03:57:50.633444,J1,17,3,0.0,12,1,1,0
2025-04-05 03:57:50.633444,J10,13,2,0.0,-1,2,0,1
2025-04-05 03:57:50.633444,J11,18,3,0.0,11,3,1,0
2025-04-05 03:57:50.633444,J12,11,1,0.0,1,4,0,0
2025-04-05 03:57:50.633444,J13,10,2,0.0,0,5,0,0
2025-04-05 03:57:50.633444,J14,13,2,0.0,7,6,0,0
2025-04-05 03:57:50.633444,J15,14,3,0.0,9,7,1,0
2025-04-05 03:57:50.633444,J16,12,2,0.0,5,8,0,0
2025-04-05 03:57:50.633444,J17,8,1,0.0,0,9,0,0
2025-04-05 03:57:50.633444,J18,11,1,0.0,7,10,0,0
2025-04-05 03:57:50.633444,J19,10,2,0.0,0,11,0,0
2025-04-05 03:57:50.633444,J2,12,2,0.0,10,12,0,0
2025-04-05 03:57:50.633444,J20,10,1,0.0,0,13,0,0
2025-04-05 03:57:50.633444,J3,17,3,0.0,12,14,1,0
2025-04-05 03:57:50.633444,J4,10,2,0.0,-1,15,0,1
2025-04-05 03:57:50.633444,J5,17,3,0.0,13,16,1,0
2025-04-05 03:57:50.633444,J6,11,2,0.0,3,17,0,0
2025-04-05 03:57:50.633444,J7,9,2,0.0,4,18,0,0
2025-04-05 03:57:50.633444,J8,16,2,0.0,8,19,0,0
2025-04-05 03:57:50.633444,J9,13,3,0.0,5,20,1,0
2025-04-05 04:57:50.633444,J1,12,2,0.0,1,1,0,0
2025-04-05 04:57:50.633444,J10,13,2,0.0,4,2,0,0
2025-04-05 04:57:50.633444,J11,14,2,0.0,5,3,0,0
2025-04-05 04:57:50.633444,J12,13,3,0.0,6,4,0,0
2025-04-05 04:57:50.633444,J13,11,2,0.0,2,5,0,0
2025-04-05 04:57:50.633444,J14,14,3,0.0,7,6,0,0
2025-04-05 04:57:50.633444,J15,8,1,0.0,-2,7,0,1
2025-04-05 04:57:50.633444,J16,12,1,0.0,3,8,0,0
2025-04-05 04:57:50.633444,J17,17,3,0.0,7,9,0,0
2025-04-05 04:57:50.633444,J18,13,3,0.0,2,10,0,0
2025-04-05 04:57:50.633444,J19,14,3,0.0,7,11,0,0
2025-04-05 04:57:50.633444,J2,11,3,0.0,4,12,0,0
2025-04-05 04:57:50.633444,J20,10,1,0.0,1,13,0,0
2025-04-05 04:57:50.633444,J3,9,1,0.0,0,14,0,0
2025-04-05 04:57:50.633444,J4,13,2,0.0,5,15,0,0
2025-04-05 04:57:50.633444,J5,18,4,0.0,5,16,1,0
2025-04-05 04:57:50.633444,J6,5,0,0.0,-1,17,0,0
2025-04-05 04:57:50.633444,J7,10,1,0.0,4,18,0,0
2025-04-05 04:57:50.633444,J8,12,1,0.0,5,19,0,0
2025-04-05 04:57:50.633444,J9,14,2,0.0,11,20,0,0
2025-04-05 05:57:50.633444,J1,9,1,0.0,-4,1,0,1
2025-04-05 05:57:50.633444,J10,15,2,0.0,8,2,0,0
2025-04-05 05:57:50.633444,J11,13,3,0.0,5,3,0,0
2025-04-05 05:57:50.633444,J12,16,3,0.0,9,4,0,0
2025-04-05 05:57:50.633444,J13,16,3,0.0,9,5,0,0
2025-04-05 05:57:50.633444,J14,12,2,0.0,3,6,0,0
2025-04-05 05:57:50.633444,J15,5,1,0.0,-1,7,0,0
2025-04-05 05:57:50.633444,J16,16,4,0.0,8,8,1,0
2025-04-05 05:57:50.633444,J17,11,3,0.0,4,9,0,0
2025-04-05 05:57:50.633444,J18,11,3,0.0,10,10,0,0
2025-04-05 05:57:50.633444,J19,15,3,0.0,7,11,0,0
2025-04-05 05:57:50.633444,J2,17,4,0.0,7,12,1,0
